"method_name","root","BLOCKSIZE","JOBS","LEVEL","CHECKSUM","SKIP","NoTransform","Huffman","ANS0","ANS1","Range","FPAQ","TPAQ","CM","NoEntropy","BWTS","ROLZ","RLT","ZRLT","MTFT","RANK","TEXT","X86","run_time(ms;<)","energy(mWs;<)"
"kanzi.app.BlockCompressor.call",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.336785717705913,3.031647943668503
"kanzi.app.BlockCompressor.call",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.3470806026407367,2.551793963585184
"kanzi.app.BlockCompressor.call",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-5.3252619013383535,-6.434934244774421
"kanzi.app.BlockCompressor.call",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23.223166670092073,26.211987353666608
"kanzi.app.BlockCompressor.call",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-2.733809520382359,-2.465905466399232
"kanzi.app.BlockCompressor.call",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.289500003429,1.8947364167087288
"kanzi.app.BlockCompressor.call",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13.702214289145108,24.830778415391645
"kanzi.app.BlockCompressor.call",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.6078384779130063,-0.2038653259897455
"kanzi.app.BlockCompressor.call",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-6.865204100703045,-10.445954091397809
"kanzi.app.BlockCompressor.call",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.19954247447174217,0.3397050560916508
"kanzi.app.BlockCompressor.call",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-3.579162640593433,-0.4222475142241007
"kanzi.app.BlockCompressor.call",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-11.775505144572513,-17.917367690587156
"kanzi.app.BlockCompressor.call",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-5.168076573142119,-6.069633192470984
"kanzi.app.BlockCompressor.call",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-9.018052763616522,-7.857429709561822
"kanzi.app.BlockCompressor.call",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-2.290743239805178,-1.7218209457421598
"kanzi.app.BlockCompressor.call",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.6209710459109,3.834753286168419
"kanzi.app.BlockCompressor.call",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-5.2061628022344815,-0.5502172895392965
"kanzi.app.BlockCompressor.call",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14.445471574975517,6.911009168769998
"kanzi.app.BlockCompressor.call",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-2.691781849849722,-3.1114086665363065
"kanzi.app.BlockCompressor.call",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-7.5364869649149036,-5.332532393275997
"kanzi.app.BlockCompressor.call",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-14.69482946889402,-20.2099071023526
"kanzi.app.BlockCompressor.call",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-8.958400897463596,-10.828387024944455
"kanzi.app.BlockCompressor.call",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-13.100377087937991,-3.8984130564669996
"kanzi.app.BlockCompressor.call",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-6.016067564126658,-4.256741279483478
"kanzi.app.BlockCompressor.call",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.197646721589425,11.345314415955206
"kanzi.app.BlockCompressor.call",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-2.1005141535830227,-0.2631369310007954
"kanzi.app.BlockCompressor.call",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-8.195879776373092,-12.470682972679809
"kanzi.app.BlockCompressor.call",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1.0101332011982647,-1.0376409527379136
"kanzi.app.BlockCompressor.call",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-4.57083831626345,-6.841702370947647
"kanzi.app.BlockCompressor.call",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17.29681917975748,19.5229191625426
"kanzi.app.BlockCompressor.call",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-6.392752248812143,-5.686342696559079
"kanzi.app.BlockCompressor.call",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-9.784728439286514,-13.457009024726787
"kanzi.app.BlockCompressor.call",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16.88958108452479,22.601749433828978
"kanzi.app.BlockCompressor.call",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.756295370240892,9.307750081503498
"kanzi.app.BlockCompressor.call",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,26.699891251825186,26.714690396956552
"kanzi.app.BlockCompressor.call",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-10.121474370964874,-9.129604236615295
"kanzi.app.BlockCompressor.call",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,-2.1167277957900836,-2.759734344767714
"kanzi.app.BlockCompressor.call",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-6.814432910855268,-9.703784751044221
"kanzi.app.BlockCompressor.call",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,24.089224585165667,16.771548123004937
"kanzi.app.BlockCompressor.call",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-8.876346843403937,-8.308488229926546
"kanzi.app.BlockCompressor.call",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-12.189323033878345,-13.839223011437948
"kanzi.app.BlockCompressor.call",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-5.169013510067002,-3.420818855530297
"kanzi.app.BlockCompressor.call",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,10.943700775649107,14.144053866873811
"kanzi.app.BlockCompressor.call",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,34.32441897931316,60.94882579613588
"kanzi.app.BlockCompressor.call",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,24.121053356523102,40.18068791399019
"kanzi.app.BlockCompressor.call",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4.101799931697834,2.8557803802357418
"kanzi.app.BlockCompressor.call",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,-6.853247687346437,-8.281320064303948
"kanzi.app.BlockCompressor.call",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1.154819115916038,-1.3111309987121278
"kanzi.app.BlockCompressor.call",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-4.807795306390445,-7.196383304507721
"kanzi.app.BlockCompressor.call",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1.5775142174208776,1.969301036605572
"kanzi.app.BlockCompressor.call",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6.853228503136982,12.41923347573465
"kanzi.app.BlockCompressor.call",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.4101274557617469,0.5071196936019167
"kanzi.app.BlockCompressor.call",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,12.828761832971713,24.1440655366288
"kanzi.app.BlockCompressor.call",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2.8665084081464873,4.771607342701264
"kanzi.app.BlockCompressor.call",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-1.1631967069186968,-1.1337901012962694
"kanzi.app.BlockCompressor.call",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-8.339539210897804,-12.482752887757538
"kanzi.app.BlockCompressor.call",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-2.711110639467378,-2.784939078903386
"kanzi.app.BlockCompressor.call",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-5.9420868299417915,-8.461559798749704
"kanzi.app.BlockCompressor.call",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,20.76722269386956,17.956251144312656
"kanzi.app.BlockCompressor.call",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,14.943936979585622,17.008187004629484
"kanzi.app.BlockCompressor.call",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,11.529752312650412,13.122390954840274
"kanzi.app.BlockCompressor.call",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,-3.525613310139613,-4.781420310211975
"kanzi.app.BlockCompressor.call",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3.7861332650351525,3.8360624674568884
"kanzi.app.BlockCompressor.call",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,-6.631914354009152,-0.7008989305431488
"kanzi.app.BlockCompressor.call",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.9084857825787247,-1.3823333783380347
"kanzi.app.BlockCompressor.call",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,31.123538026946868,15.660876941667578
"kanzi.app.BlockCompressor.call",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,16.3848475507582,13.826120272832814
"kanzi.app.BlockCompressor.call",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,13.683561836474261,8.809540998526233
"kanzi.app.BlockCompressor.call",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,-2.8953249643814183,-2.7632913179320697
"kanzi.app.BlockCompressor.call",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-8.599690587171441,-12.246000140460573
"kanzi.app.BlockCompressor.call",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,-0.5569440119966669,-0.5721106033782054
"kanzi.app.BlockCompressor.call",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,21.850350872938154,10.453654935385732
"kanzi.app.BlockCompressor.call",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,-13.138991631040964,-4.391139664158548
"kanzi.app.BlockCompressor.call",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-6.658563059610544,-6.570754015509689
"kanzi.app.BlockCompressor.call",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-2.884539250084936,-2.513299156272086
"kanzi.app.BlockCompressor.call",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-2.9512297262736054,-4.20256511279497
"kanzi.app.BlockCompressor.call",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,12.001484559442474,12.159752773998884
"kanzi.app.BlockCompressor.call",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.675641501918357,-0.5158570731313609
"kanzi.app.BlockCompressor.printOut",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.153290402484846,9.641746482941885
"kanzi.app.BlockCompressor.printOut",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16407942741309986,0.1641703729243177
"kanzi.app.BlockCompressor.printOut",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0669858915234968,0.12606920106787678
"kanzi.app.BlockCompressor.printOut",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14347818145231425,0.2700296927453788
"kanzi.app.BlockCompressor.printOut",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09143220793359318,0.17207780838472234
"kanzi.app.BlockCompressor.printOut",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055378905741628764,0.10422455003694994
"kanzi.app.BlockCompressor.printOut",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0791140406402919,0.14889469513553594
"kanzi.app.BlockCompressor.printOut",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05515117635682224,0.10379595737438657
"kanzi.app.BlockCompressor.printOut",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.07955727610686188,0.1497288758844153
"kanzi.app.BlockCompressor.printOut",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.06232204108403556,0.11729171247392858
"kanzi.app.BlockCompressor.printOut",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.04058566913172006,0.07638329155395915
"kanzi.app.BlockCompressor.printOut",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.06409887728203781,0.1206357647036739
"kanzi.app.BlockCompressor.printOut",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.025990177591836108,-0.0030661607153387588
"kanzi.app.BlockCompressor.printOut",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.00676845772163822,0.003238168662746
"kanzi.app.BlockCompressor.printOut",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.009768457642454502,0.018384492952783313
"kanzi.app.BlockCompressor.printOut",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.021777469555743646,-0.002569171426219166
"kanzi.app.BlockCompressor.printOut",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.006236736163067095,0.0029837821896256896
"kanzi.app.BlockCompressor.printOut",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.02875014038944981,-0.003391764088995497
"kanzi.app.BlockCompressor.printOut",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.07910742803100398,0.037846612178945624
"kanzi.app.BlockCompressor.printOut",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6300491882769985,1.1857690626045294
"kanzi.app.BlockCompressor.printOut",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.12267061215628003,-0.02304089209938745
"kanzi.app.BlockCompressor.printOut",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.5067858695204837,0.720877190168628
"kanzi.app.BlockCompressor.printOut",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.14267514430515468,0.26851835581654626
"kanzi.app.BlockCompressor.printOut",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.6040535464449133,1.1368445842930317
"kanzi.app.BlockCompressor.printOut",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12.051241094475571,21.838929893575234
"kanzi.app.BlockCompressor.printOut",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.514712932034004,-0.5280862676459736
"kanzi.app.BlockCompressor.printOut",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.4926596298551405,-0.749620812529786
"kanzi.app.BlockCompressor.printOut",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.5193947651225973,-0.7903004473279072
"kanzi.app.BlockCompressor.printOut",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.4854319008635402,-0.7386232479819832
"kanzi.app.BlockCompressor.printOut",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-0.5208380006158209,-0.7924964449245038
"kanzi.app.BlockCompressor.printOut",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.4936027656195579,-0.7510558686115201
"kanzi.app.BlockCompressor.printOut",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.4878663936711085,-0.7423275224260732
"kanzi.app.BlockCompressor.printOut",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.5013796018485314,-0.7628889434964833
"kanzi.app.BlockCompressor.printOut",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.17205492507136683,-0.2617952535905428
"kanzi.app.Kanzi.createFileList",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5793772184588917,0.7556063767848544
"kanzi.app.Kanzi.createFileList",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.13626938200136954,-0.01607622049982968
"kanzi.app.Kanzi.createFileList",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1247679757019995,1.0165324742339035
"kanzi.app.Kanzi.createFileList",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4364049634587461,-0.08196877392182578
"kanzi.app.Kanzi.createFileList",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5127110174579044,-0.7801305936367811
"kanzi.app.Kanzi.createFileList",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4762742726332092,0.22785935702642154
"kanzi.app.Kanzi.createFileList",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7395343900276555,1.391823077853681
"kanzi.app.Kanzi.createFileList",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4125512738758113,-0.07748839937904212
"kanzi.app.Kanzi.createFileList",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.6022696183222676,-0.9164011282627149
"kanzi.app.Kanzi.createFileList",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.5418384987571567,-0.8244503732073374
"kanzi.app.Kanzi.createFileList",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.7263228016116563,0.3474876895068326
"kanzi.app.Kanzi.createFileList",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.07692309565834236,0.1447712793359393
"kanzi.app.Kanzi.createFileList",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.9222733863970383,-0.10880412094841962
"kanzi.app.Kanzi.createFileList",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.9210276179853966,-1.401416778475628
"kanzi.app.Kanzi.createFileList",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.7929780953855093,-1.186942031181636
"kanzi.app.Kanzi.createFileList",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.6569787725687674,-0.9833761150450067
"kanzi.app.Kanzi.createFileList",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.7383823821892488,-1.1235075247735122
"kanzi.app.Kanzi.createFileList",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.9183993582347846,-1.3746745415069206
"kanzi.app.Kanzi.createFileList",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.642619847351265,-0.9618834509191938
"kanzi.app.Kanzi.createFileList",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7322901728430584,0.35034260200170175
"kanzi.app.Kanzi.createFileList",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5326397677755214,-0.06283755182548123
"kanzi.app.Kanzi.createFileList",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1404678122887553,-0.21373294908117285
"kanzi.app.Kanzi.createFileList",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65516052016388,0.31344219801812667
"kanzi.app.Kanzi.createFileList",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14536081340431475,0.2735728553531394
"kanzi.app.Kanzi.createFileList",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09779118849935557,0.18404557624298268
"kanzi.app.Kanzi.createFileList",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.08946322783354302,0.1683721363023436
"kanzi.app.Kanzi.createFileList",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.37691425130975975,0.7093624859355734
"kanzi.app.Kanzi.createFileList",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.01458061586518643,0.02744110067650416
"kanzi.app.Kanzi.createFileList",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.16696003007903398,0.3142231464509098
"kanzi.app.Kanzi.createFileList",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0094393344864974,1.8997912475429688
"kanzi.app.Kanzi.createFileList",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.2112608071761445,0.38284106350630676
"kanzi.app.Kanzi.createFileList",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.17333116291648834,0.3262137852025556
"kanzi.app.Kanzi.createFileList",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.8141501293614344,1.5322518521963922
"kanzi.app.Kanzi.createFileList",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0874099093730381,0.15840184988719735
"kanzi.app.Kanzi.createFileList",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.2825247405438658,0.5317189562190218
"kanzi.app.Kanzi.createFileList",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.11322015833998751,0.21308330130523018
"kanzi.app.Kanzi.createFileList",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6259842201363371,1.1781186861714592
"kanzi.app.Kanzi.createFileList",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.2030769203523169,-0.03814339333166922
"kanzi.app.Kanzi.createFileList",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.4428487080126606,-2.195409072133693
"kanzi.app.Kanzi.createFileList",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.4290084515864956,-2.0349148055341195
"kanzi.app.Kanzi.createFileList",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1.3412901071315624,-1.9100034674310353
"kanzi.app.Kanzi.createFileList",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.9495597254496562,-2.9181315270886024
"kanzi.app.Kanzi.createFileList",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-3.616882527052329,-5.150457854889007
"kanzi.app.Kanzi.createFileList",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-2.9864828210897394,-4.107331800260638
"kanzi.app.Kanzi.createFileList",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1.976532107437359,-1.950466814755596
"kanzi.app.Kanzi.createFileList",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-2.4775816300286273,-3.7084829826665424
"kanzi.app.Kanzi.createFileList",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-2.338580952836806,-1.6546912033889947
"kanzi.app.Kanzi.createFileList",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-2.264177343208441,-3.3890561042505905
"kanzi.app.Kanzi.createFileList",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.9971603671553317,-1.4131149436072885
"kanzi.app.Kanzi.createFileList",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-4.018849898224341,-6.015477462707828
"kanzi.app.Kanzi.createFileList",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5923242312373925,0.6685563376875714
"kanzi.app.Kanzi.createFileList",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.012921176245351952,-0.001524360611214571
"kanzi.app.Kanzi.createFileList",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13.73016448766001,6.568791622373835
"kanzi.app.Kanzi.createFileList",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6538828321085628,0.5519478363959484
"kanzi.app.Kanzi.createFileList",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.3153867862158954,-0.03720738616021918
